pixel_id,timestamp,test,gatewayId,bridgeId,zone_name,packet_counter,signal_strength,temperature,nfpkt,interal_oscillation,unload_timestamp
T2311,1683905949156,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,137,72,26,1,2407.2932,null
T2311,1683906027355,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,147,66,26,2,2410.2932,null
T2311,1683906195288,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,166,66,26,1,2417.2932,null
T2311,1683906211425,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,168,79,26,1,2417.2932,null
T2311,1683906226060,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,170,66,26,1,2419.2932,null
T2311,1683905434442,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,66,89,25.5,0,2409.2932,null
T2311,1683905550797,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,85,81,25.5,0,2405.2932,null
T2311,1683905721607,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,108,80,25.5,0,2405.2932,null
T2311,1683905996232,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,143,78,26,0,2406.2932,null
T2312,1683906217994,test_1,GW0CDC7EDB200C,3D9B5E166F18,FastSorter,235,82,26.5,0,2072.6836,null
T2312,1683905127693,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,22,80,24.5,0,2066.5337,null
T2312,1683905149825,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,26,73,24.5,0,2072.5337,null
T2312,1683905218502,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,37,74,25.5,0,2066.5337,null
T2312,1683905270095,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,48,79,25.5,2,2071.5337,null
T2312,1683905286311,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,51,82,25.5,2,2061.5337,null
T2312,1683905301009,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,54,73,25.5,1,2067.5337,null
T2312,1683905331881,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,61,75,25.5,1,2070.5337,null
T2312,1683905346585,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,64,75,25.5,1,2069.5337,null
T2312,1683905429226,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,79,73,26,2,2084.6836,null
T2312,1683905444288,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,82,76,26,0,2085.6836,null
T2312,1683905511314,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,96,80,26,0,2087.6836,null
T2312,1683905541096,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,101,79,26,0,2067.5337,null
T2312,1683905561964,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,106,78,26,1,2070.5337,null
T2312,1683905705743,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,135,80,26,0,2071.5337,null
T2312,1683905762017,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,147,79,26,1,2074.5337,null
T2312,1683905834028,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,161,78,26.5,0,2075.5337,null
T2312,1683905912319,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,176,78,26.5,3,2072.5337,null
T2312,1683905989670,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,192,78,26.5,0,2077.6836,null
T2312,1683906023560,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,197,78,26.5,0,2069.5337,null
T2312,1683906251138,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,241,73,26.5,1,2073.6836,null
T2312,1683906293121,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,250,76,26.5,1,2070.5337,null
T2312,1683906217994,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,235,81,26.5,0,2072.6836,null
T2313,1683905330216,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,129,84,26,0,2493.7437,null
T2313,1683905779733,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,46,84,26,0,2493.7437,null
T2313,1683905841849,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,70,83,26,2,2492.7437,null
T2313,1683906190514,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,204,82,26.5,1,2494.7437,null
T2313,1683906263270,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,231,82,26.5,0,2493.7437,null
T2313,1683905020631,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,11,71,24.5,1,2520.8936,null
T2313,1683905139478,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,53,78,25,5,2499.7437,null
T2313,1683905207976,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,79,74,25.5,4,2508.7437,null
T2313,1683905226521,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,87,75,25.5,1,2495.7437,null
T2313,1683905294294,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,114,69,26,1,2495.7437,null
T2313,1683905312776,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,122,73,26,3,2492.7437,null
T2313,1683905330216,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,129,72,26,2,2493.7437,null
T2313,1683905344327,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,133,72,26,3,2502.7437,null
T2313,1683905361401,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,140,71,26,4,2492.7437,null
T2313,1683905378140,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,145,73,26,3,2492.7437,null
T2313,1683905394584,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,151,70,26,3,2498.7437,null
T2313,1683905414307,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,160,75,26,2,2507.7437,null
T2313,1683905433633,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,166,74,26,2,2503.7437,null
T2313,1683905499078,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,193,75,26,3,2488.7437,null
T2313,1683905513963,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,198,75,26,2,2489.7437,null
T2313,1683905583034,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,227,74,26,2,2488.7437,null
T2313,1683905606260,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,236,82,26,4,2493.7437,null
T2313,1683905628862,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,244,74,26,1,2492.7437,null
T2313,1683905668149,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,2,72,26,3,2493.7437,null
T2313,1683905684310,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,8,69,26,2,2497.7437,null
T2313,1683905758601,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,37,76,26,1,2490.7437,null
T2313,1683905774273,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,44,72,26,4,2495.7437,null
T2313,1683905811977,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,59,72,26,1,2492.7437,null
T2313,1683905826938,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,65,75,26,2,2488.7437,null
T2313,1683905841849,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,70,73,26,2,2492.7437,null
T2313,1683905858997,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,77,72,26,3,2492.7437,null
T2313,1683905932916,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,105,72,26,2,2492.7437,null
T2313,1683905947962,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,111,73,26,5,2489.7437,null
T2313,1683906016613,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,137,73,26.5,1,2491.7437,null
T2313,1683906155012,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,192,70,26.5,2,2498.7437,null
T2313,1683906190514,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,204,72,26.5,3,2494.7437,null
T2313,1683906263270,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,231,71,26.5,2,2493.7437,null
T2313,1683906296805,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,243,72,26.5,3,2491.7437,null
T2314,1683904960670,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,148,82,26,0,2661.0483,1683905418000
T2314,1683905422131,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,77,74,26.5,0,2652.0483,1683905418000
T2314,1683905557025,test_1,GW0CDC7EDB0708,2B9CA06C53B2,FastSorter,163,78,24,0,2428.8474,1683905418000
T2314,1683905645668,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,177,83,24,0,2674.1985,1683905418000
T2314,1683905891589,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,203,83,24,0,2677.1985,1683905418000
T2314,1683905983451,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,213,84,24,0,2678.1985,1683905418000
T2314,1683906015385,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,217,83,24,1,2677.1985,1683905418000
T2314,1683906033782,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,219,84,24,0,2676.1985,1683905418000
T2314,1683906178327,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,235,82,23.5,1,2678.1985,1683905418000
T2314,1683906224768,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,240,84,23.5,0,2679.1985,1683905418000
T2314,1683906291453,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,247,83,23.5,0,2678.1985,1683905418000
T2314,1683905409606,test_1,GW0CDC7EDB200C,3D9B5E166F18,FastSorter,65,79,26.5,0,2660.0483,1683905418000
T2314,1683904688755,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,41,77,26.5,1,2656.0483,1683905418000
T2314,1683904710338,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,50,77,26.5,3,2659.0483,1683905418000
T2314,1683904782756,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,79,77,26,1,2667.0483,1683905418000
T2314,1683904890540,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,121,85,26,1,2659.0483,1683905418000
T2314,1683904936653,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,139,82,26,3,2660.0483,1683905418000
T2314,1683904953585,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,145,72,26,1,2666.0483,1683905418000
T2314,1683905077945,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,197,73,26.5,2,2673.1985,1683905418000
T2314,1683905127584,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,215,79,26.5,3,2674.1985,1683905418000
T2314,1683905178843,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,232,72,26,3,2676.1985,1683905418000
T2314,1683905201253,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,240,72,26,2,2676.1985,1683905418000
T2314,1683905231353,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,252,71,26,2,2685.1985,1683905418000
T2314,1683905247565,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,2,72,26,4,2673.0483,1683905418000
T2314,1683905261648,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,6,71,26,2,2675.1985,1683905418000
T2314,1683905281591,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,13,71,26,2,2691.1985,1683905418000
T2314,1683905330464,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,34,73,26,3,2678.1985,1683905418000
T2314,1683905351469,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,43,72,26,3,2676.1985,1683905418000
T2314,1683905384767,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,57,73,26,2,2665.1985,1683905418000
T2314,1683905406334,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,64,61,26,1,2659.0483,1683905418000
T2314,1683905983451,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,213,83,24,0,2678.1985,1683905418000
T2314,1683905390047,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,59,81,26,0,2662.0483,1683905418000
T2314,1683905463156,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,130,68,25,2,2663.0483,1683905418000
T2314,1683905557025,test_1,GW0CDC7EDB0708,61DDE8F31239,FastSorter,163,76,24,0,2428.8474,1683905418000
T2314,1683905416422,test_1,GW0CDC7EDB200C,671E77344434,FastSorter,71,76,26.5,0,2663.0483,1683905418000
T2314,1683905479729,test_1,GW0CDC7EDB200C,671E77344434,FastSorter,146,75,25,6,2653.0483,1683905418000
T2314,1683905838200,test_1,GW0CDC7EDB200C,671E77344434,FastSorter,197,84,24,0,2677.1985,1683905418000
T2314,1683904865828,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,113,79,26,0,2660.0483,1683905418000
T2314,1683905434345,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,87,66,26.5,0,2658.0483,1683905418000
T2314,1683905557025,test_1,GW0CDC7EDB0708,6EE5945E8B73,FastSorter,163,72,24,0,2428.8474,1683905418000
T2314,1683905448458,test_1,GW0CDC7EDB200C,93D44D27CAB1,FastSorter,107,65,25.5,0,2675.1985,1683905418000
T2314,1683905390047,test_1,GW0CDC7EDB200C,D088ED75B4E3,GMReceiving,59,78,26,0,2662.0483,1683905418000
T2314,1683905416422,test_1,GW0CDC7EDB200C,F2862879ADE1,GMReceiving,71,76,26.5,0,2663.0483,1683905418000
T2315,1683905414964,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,60,76,26,0,2800.799,1683905419000
T2315,1683905437175,test_1,GW0CDC7EDB200C,3D9B5E166F18,FastSorter,78,65,26,0,2801.799,1683905419000
T2315,1683905451871,test_1,GW0CDC7EDB200C,3D9B5E166F18,FastSorter,99,54,25.5,7,2803.799,1683905419000
T2315,1683905466962,test_1,GW0CDC7EDB200C,3D9B5E166F18,FastSorter,121,64,25.5,8,2800.799,1683905419000
T2315,1683904993656,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,2,76,26,0,2787.649,1683905419000
T2315,1683905057257,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,7,77,26,0,2790.799,1683905419000
T2315,1683905133561,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,17,79,26,0,2792.799,1683905419000
T2315,1683905154818,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,20,77,26,1,2793.799,1683905419000
T2315,1683905192168,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,24,77,26,1,2795.799,1683905419000
T2315,1683905325589,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,38,78,26,1,2800.799,1683905419000
T2315,1683905357498,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,43,78,26,1,2799.799,1683905419000
T2315,1683906282659,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,192,79,24,0,2752.4988,1683905419000
T2315,1683905427634,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,69,67,26,0,2786.799,1683905419000
T2315,1683905414136,test_1,GW0CDC7EDB200C,671E77344434,FastSorter,59,80,26,0,2774.649,1683905419000
T2315,1683905556221,test_1,GW0CDC7EDB200C,671E77344434,FastSorter,148,78,25,7,2725.3486,1683905419000
T2315,1683905437808,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,79,71,26,0,2812.799,1683905419000
T2315,1683905558586,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,151,66,25,0,2733.4988,1683905419000
T2315,1683905427634,test_1,GW0CDC7EDB200C,93D44D27CAB1,FastSorter,69,72,26,0,2786.799,1683905419000
T2315,1683905424593,test_1,GW0CDC7EDB200C,D088ED75B4E3,GMReceiving,67,64,26,0,2776.649,1683905419000
T2315,1683905424593,test_1,GW0CDC7EDB200C,F2862879ADE1,GMReceiving,67,74,26,0,2776.649,1683905419000
T2316,1683905479609,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,43,83,24.5,2,2255.9883,1683905420000
T2316,1683905410629,test_1,GW0CDC7EDB200C,3D9B5E166F18,FastSorter,221,78,26,0,2228.3923,1683905420000
T2316,1683905459359,test_1,GW0CDC7EDB0708,3D9B5E166F18,FastSorter,20,70,25,8,2237.3923,1683905420000
T2316,1683904632966,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,30,66,26,2,2314.8428,1683905420000
T2316,1683904687126,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,44,66,26,3,2324.8428,1683905420000
T2316,1683904822939,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,83,66,25.5,2,2323.8428,1683905420000
T2316,1683904839958,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,87,67,25.5,1,2332.8428,1683905420000
T2316,1683904854679,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,90,65,25.5,2,2325.8428,1683905420000
T2316,1683904879924,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,96,76,25.5,3,2326.8428,1683905420000
T2316,1683904910699,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,103,69,26,2,2332.8428,1683905420000
T2316,1683905096039,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,146,67,26.5,0,2268.5425,1683905420000
T2316,1683905136000,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,156,68,26.5,2,2260.5425,1683905420000
T2316,1683905152540,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,160,67,26.5,1,2263.5425,1683905420000
T2316,1683905169469,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,163,68,26,1,2273.5425,1683905420000
T2316,1683905211073,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,173,68,26,3,2264.5425,1683905420000
T2316,1683905226033,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,177,68,26,3,2261.5425,1683905420000
T2316,1683905275101,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,188,68,26,1,2260.5425,1683905420000
T2316,1683905291386,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,192,71,26,3,2260.5425,1683905420000
T2316,1683905325155,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,199,68,26,2,2251.5425,1683905420000
T2316,1683905342436,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,203,69,26,3,2253.3923,1683905420000
T2316,1683905363202,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,208,67,26,3,2254.3923,1683905420000
T2316,1683905387043,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,214,64,26,2,2239.3923,1683905420000
T2316,1683905408499,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,220,70,26,2,2259.5425,1683905420000
T2316,1683906148989,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,91,84,23.5,0,1869.0366,1683905420000
T2316,1683905430052,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,235,74,26,0,2242.3923,1683905420000
T2316,1683905459359,test_1,GW0CDC7EDB0708,61DDE8F31239,FastSorter,20,59,25,7,2237.3923,1683905420000
T2316,1683906017036,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,81,80,23.5,0,1869.8866,1683905420000
T2316,1683905423455,test_1,GW0CDC7EDB200C,671E77344434,FastSorter,229,81,26,0,2241.3923,1683905420000
T2316,1683905189148,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,167,81,26,0,2261.5425,1683905420000
T2316,1683905423455,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,229,70,26,0,2241.3923,1683905420000
T2316,1683905560487,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,56,75,24.5,0,1856.8866,1683905420000
T2316,1683905425871,test_1,GW0CDC7EDB200C,93D44D27CAB1,FastSorter,231,76,26,0,2240.3923,1683905420000
T2316,1683905423455,test_1,GW0CDC7EDB200C,D088ED75B4E3,GMReceiving,229,70,26,0,2241.3923,1683905420000
T2316,1683905421993,test_1,GW0CDC7EDB200C,F2862879ADE1,GMReceiving,228,73,26,0,2234.3923,1683905420000
T2317,1683905559415,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,151,76,25.5,0,2186.6882,1683905421000
T2317,1683905440588,test_1,GW0CDC7EDB200C,3D9B5E166F18,FastSorter,85,62,26.5,0,2178.538,1683905421000
T2317,1683905456487,test_1,GW0CDC7EDB200C,3D9B5E166F18,FastSorter,108,67,25.5,7,2189.6882,1683905421000
T2317,1683904720430,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,130,79,26.5,1,2160.538,1683905421000
T2317,1683904752312,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,140,78,26.5,2,2155.388,1683905421000
T2317,1683905216485,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,13,70,26.5,3,2131.388,1683905421000
T2317,1683905232955,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,18,67,26.5,4,2134.388,1683905421000
T2317,1683905255655,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,24,69,26.5,2,2142.388,1683905421000
T2317,1683905317156,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,41,68,26.5,2,2145.388,1683905421000
T2317,1683905333997,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,47,68,26.5,5,2140.388,1683905421000
T2317,1683905369250,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,57,70,26.5,1,2140.388,1683905421000
T2317,1683905385417,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,61,63,26.5,2,2156.388,1683905421000
T2317,1683905733359,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,173,82,24.5,0,2182.6882,1683905421000
T2317,1683905428971,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,75,71,26.5,0,2169.538,1683905421000
T2317,1683905456487,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,108,61,25.5,9,2189.6882,1683905421000
T2317,1683905424094,test_1,GW0CDC7EDB200C,671E77344434,FastSorter,71,73,26.5,0,2176.538,1683905421000
T2317,1683905441214,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,86,64,26.5,0,2170.538,1683905421000
T2317,1683905441214,test_1,GW0CDC7EDB200C,93D44D27CAB1,FastSorter,86,70,26.5,0,2170.538,1683905421000
T2317,1683905427851,test_1,GW0CDC7EDB200C,D088ED75B4E3,GMReceiving,74,64,26.5,0,2162.538,1683905421000
T2317,1683905437704,test_1,GW0CDC7EDB200C,F2862879ADE1,GMReceiving,82,71,26.5,0,2174.538,1683905421000
T2318,1683905239595,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,15,83,24,0,1966.487,1683905426000
T2318,1683905414908,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,44,76,24,0,2309.6926,1683905426000
T2318,1683905461629,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,96,73,24.5,3,2316.8428,1683905426000
T2318,1683905437286,test_1,GW0CDC7EDB200C,3D9B5E166F18,FastSorter,60,74,24,0,2288.6926,1683905426000
T2318,1683904626017,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,188,70,24,2,1985.487,1683905426000
T2318,1683904734396,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,203,70,24,1,1991.6372,1683905426000
T2318,1683904751224,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,206,70,24,2,1991.6372,1683905426000
T2318,1683904795479,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,213,70,24,1,1988.6372,1683905426000
T2318,1683904838108,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,221,74,24,1,1981.6372,1683905426000
T2318,1683904895794,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,229,83,24,1,1978.487,1683905426000
T2318,1683904984018,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,241,73,24,1,1979.487,1683905426000
T2318,1683905089389,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,0,71,24,0,1962.487,1683905426000
T2318,1683905224290,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,13,70,24,1,1964.487,1683905426000
T2318,1683905239595,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,15,73,24,1,1966.487,1683905426000
T2318,1683905261218,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,18,73,24,1,1964.487,1683905426000
T2318,1683905319050,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,27,69,24,2,1965.487,1683905426000
T2318,1683905354780,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,33,76,24,1,1963.487,1683905426000
T2318,1683905370930,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,35,72,24,1,1956.487,1683905426000
T2318,1683905436278,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,59,63,24,0,2299.6926,1683905426000
T2318,1683905461629,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,96,66,24.5,7,2316.8428,1683905426000
T2318,1683905437286,test_1,GW0CDC7EDB200C,671E77344434,FastSorter,60,73,24,0,2288.6926,1683905426000
T2318,1683905436278,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,59,70,24,0,2299.6926,1683905426000
T2318,1683905476613,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,117,55,24.5,10,2321.8428,1683905426000
T2318,1683905447106,test_1,GW0CDC7EDB200C,93D44D27CAB1,FastSorter,73,74,24.5,0,2320.8428,1683905426000
T2318,1683905461629,test_1,GW0CDC7EDB200C,93D44D27CAB1,FastSorter,96,70,24.5,3,2316.8428,1683905426000
T2318,1683905426786,test_1,GW0CDC7EDB200C,D088ED75B4E3,GMReceiving,53,69,24,0,2288.6926,1683905426000
T2318,1683905441067,test_1,GW0CDC7EDB200C,F2862879ADE1,GMReceiving,65,73,24.5,0,2328.8428,1683905426000
T2319,1683904891400,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,3,83,24,0,2319.8428,1683905426000
T2319,1683905375859,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,47,82,24,0,2330.8428,1683905426000
T2319,1683905474179,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,122,75,24.5,5,2666.0483,1683905426000
T2319,1683905559595,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,161,81,24,2,2585.598,1683905426000
T2319,1683905459562,test_1,GW0CDC7EDB200C,3D9B5E166F18,FastSorter,99,63,24.5,4,2669.0483,1683905426000
T2319,1683905474179,test_1,GW0CDC7EDB200C,3D9B5E166F18,FastSorter,122,58,24.5,7,2666.0483,1683905426000
T2319,1683905705468,test_1,GW0CDC7EDB200C,3D9B5E166F18,FastSorter,179,82,24,0,2625.8982,1683905426000
T2319,1683904891400,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,3,72,24,0,2319.8428,1683905426000
T2319,1683905145260,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,28,72,24,0,2335.8428,1683905426000
T2319,1683905166218,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,29,72,24,0,2331.8428,1683905426000
T2319,1683905199741,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,32,72,24,0,2333.8428,1683905426000
T2319,1683905290198,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,38,78,24,0,2331.8428,1683905426000
T2319,1683905363564,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,46,71,24,1,2327.8428,1683905426000
T2319,1683905416032,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,59,60,24,2,2705.1985,1683905426000
